id,text,Diagnostic,Prognostic,Motivational,Community,Engagement,Political Endorsement
1247988126554620,"“What more evidence do we need that we have a public health crisis that needs to be solved in the City of Brotherly Love?” — AFT President Randi Weingarten.

Read more about why we were in Philadelphia with <redacted_mention> and Philadelphia Federation of Teachers yesterday:",1,0,0,0,0,0
5.28722E+14,"Happy Hispanic Heritage Month! 🌟

Join us in honoring the rich cultures, vibrant traditions, and incredible contributions of Hispanic and Latino communities. Let's recognize and celebrate the diversity that strengthens our society.",0,0,0,0,1,0
8595912453860990,"Instead of banning books, the Florida Education Association (FEA) partnered with AFT and NEA to give away 25,000 fun and diverse books to Florida kids and families through our Reading Opens the World campaign. Watch here.",0,0,0,1,0,0
1247598106492940,"“While others divide, community schools are one of the most effective strategies we have to help students and their families thrive. Successful community schools become a vibrant hub of social services that are often in short supply elsewhere. By wrapping services around public schools, we can partner with families to create a safe, welcoming environment that celebrates students and encourages them to come to school and not only dream their dreams but achieve them.”",0,0,0,0,0,0
8.69867E+14,Paraprofessionals and school-related personnel around the country are doing everything in their power to bring connectivity to their districts’ students.,1,1,0,0,0,0
1079473306954380,"ICYMI: After reaching our goal of giving ONE MILLION books to students and families, we announced that we're giving away another one million books in 2023!",0,0,0,0,1,0
9433057830085240,"“Big money at the top is what’s driving the Janus vs. AFSCME case, so that they will have more control over [working] folks, most of which aren’t even making a living wage,” says Jannet Timmons, Vice President of the Ohio State University Nurses Organization. Timmons is working with her union and AFT to recruit members and says the union is currently above their recruiting goal. The union is strong-willed going into the Janus decision. #IamAFT #union",1,1,0,1,0,0
1299706014373070,"Happy Public Schools Week!

All week, we're celebrating the pivotal role of local public schools in enriching our communities and the lives of our students.",0,0,0,1,0,0
3547143995502530,"On the 113th anniversary of the fire at the Triangle Shirtwaist Factory, we remember the workers lost in the tragedy, and recommit ourselves to working for safer working conditions and labor rights for all. Check out these resources from Share My Lesson  to learn more about the fire and its impact on the labor movement: ",1,1,1,1,0,0
1636206127305670,"🗓️Mark your calendars! On Monday, 2/13 at 7:15 PM ET, AFT President Randi Weingarten is joining NEA Today President BeckyPringle and U.S. Senator Bernie Sanders for a town hall on respecting educators & fair pay.

We'll be streaming the event on Facebook, so make sure to tune in.",1,0,1,0,0,0
1537085083847350,"As we look forward to a fresh start in 2021, let's look back on everything that we achieved together in 2020.

Have a happy, healthy, and safe New Year!",0,0,0,1,1,0
2780139415498190,"In the wake of Hurricane Dorian, students and families may look to educators and their schools for support in their communities. 

In coping with the aftermath, try these free PreK-12 resources and lesson plans with students via Share My Lesson's curated collection:",0,0,0,0,1,0
1314474712874640,"When Raphael Bonhomme started teaching, everything was new, including his entire grade level cohort, and he felt like he was on his own. A few years later, he's an accomplished teacher but looking back, he wishes he'd had more support. The union is working on that.",1,1,0,1,0,0
9.20731E+14,"""At the heart of the Supreme Court’s cases addressing federal student-loan forgiveness lies one key question: Have lower- and middle-income Americans with student-loan debt been made financially worse off by the pandemic? The answer, as set forth in an amicus brief by the American Federation of Teachers and other unions representing millions of Americans, is an unequivocal yes.""",1,0,0,0,0,0
8920910541286400,"Meet the new Trumpcare, same as the old Trumpcare, but actually worse than the last Trumpcare. Call your senators right now and tell them to oppose #GrahamCassidy (202) 224-3121.",1,1,1,0,0,0
5.39929E+14,We grabbed some quick member reactions after Vice President Kamala Harris spoke to the AFT convention yesterday morning!,0,0,0,0,0,0
4.32531E+14,"Unionizing was a no-brainer at the Old Town School of Folk Music in Chicago, where faculty just voted overwhelmingly to join the union. Carrying on the traditions they teach, they sang their way to this victory, which gives them a stronger voice as their school moves forward: ""You've gotta go down and join the union.""",0,0,0,1,0,0
5.6409E+14,"""They see that when we work together, we can get something done. Like every good union, we have good contract language, and in this case, it’s helped us to right a wrong for a good portion of our members.”",0,0,0,1,0,0
5.84817E+14,Educators are standing up for their students and themselves like never before.,0,0,0,0,0,0
5.24271E+14,"LIVE Q&A: Bring us your questions about how and when governments can reopen in a manner that keeps our frontline workers, kids, and the rest of us safe. 

Our guests include @RepRaskin; @AFTunion President Randi Weingarten; Dr. Gayles of @MontgomeryCoMD; Charles Almanza, a leader with @OneFairWage; and @WeBuildProgress executive director Liz Watson.",1,0,1,0,0,0
4.56532E+14,"When your pet's misadventures lead to breaks, cuts, or accidental ingestions, a Pets Best Accident Only plan could be the safety net you need. 

For $10/month or less, union families can get coverage for those “uh-oh” moments and relax. Get a quote today: ",0,0,0,0,1,0
1702367507285280,Nurses at Backus Hospital are standing strong for the #SafeCare care that our patients and our community deserves. #BackUsBackOurNurses,1,1,0,0,0,0
8.87402E+14,"Kathy Flynn-Somerville’s has devoted her career to embedding mindfulness meditation in public education. In classrooms across Pittsburgh she guides students and teachers in mindfulness practice and the result has transformed classrooms. Working with education experts at the AFT, Kathy has researched her work deeply so she can teach others. Now her findings are available to members across the country. Let Kathy convince you to incorporate mindfulness into your classroom and your daily life!",0,0,1,1,0,0
1257204928798900,"Looks like we could use a history lesson. 

Here are free resources for parents and educators on the holocaust and the shameful treatment of refugees during WWII. 

Let's be sure to remember our history and not repeat it.",0,0,1,0,0,0
8.47005E+14,"“More than applause, our nurses need sustained professional respect and enforceable safety standards, which underscore that their working conditions are patients’ healing conditions. Our nurses are true lifesavers, and their work must be recognized and celebrated today and always.""",1,0,0,1,0,0
1182809926153860,"On June 19, 1865 — a full 71 days after the Civil War ended — Major General Gordon Granger reached Galveston, Texas to announce General Order №3, which declared “all slaves are free.”

Today we celebrate #Juneteenth, the oldest annual Black freedom celebration in the US.",0,0,0,1,0,0
1091748422503620,"Bloomberg Foundation joins AFT, UFT, and the NYC Dept. of Education to announce a new initiative to create healthcare career-focused high schools to provide students experiential learning and a career pathway. #RealSolutionsForKids",1,1,0,0,0,0
1333278874221910,"Starting in October, average benefits for food stamps (officially known as the SNAP program) will rise more than 25 percent above pre-pandemic levels. The increased assistance will be available indefinitely to all 42 million SNAP beneficiaries.",0,0,0,0,0,0
5.34692E+14,"""The teacher’s union isn’t the enemy here. We are the voice of the teachers who want what’s best for our kids, and we’ve been fighting for it for years, despite some incredibly challenging conditions.""",1,1,0,0,0,0
1271718494245260,We must keep up the fight for voting rights!,1,1,0,0,0,0
1030559852085140,"Our new ad calls on Mitch McConnell to come back from vacation and pass the HEROES Act. 

“It’s a dereliction of duty for Mitch McConnell to go on vacation in July without passing the federal investment our schools desperately need to safely reopen this fall.” - AFT President Randi Weingarten",1,1,0,0,0,0
